loan_origination_date,report_date,default_date,loan_age_m,credit_utilization,dpd,internal_score,age,macro_gdp_growth,macro_unemployment,macro_interest_rate,LGD,EAD,default_flag,account_id,employment_status,marital_status,dependents,region,stage
5/19/2021,2/1/2022,,9,0.17,0,863,59,3.16,4.55,3.45,0.221174252,17791.8024,0,8479821,Employed,Married,3,South,1
2/14/2015,1/1/2022,8/2/2022,83,1,115,808,56,4.39,5.93,3.16,0.7,154174.1463,1,9749917,Employed,Married,1,East,3
4/11/2016,5/1/2022,6/4/2022,73,0.13,128,499,48,-0.63,5.44,3.44,0.232204687,35620.44194,1,3854119,Employed,Single,2,North,3
7/30/2020,12/1/2023,,41,0.42,0,490,63,2.31,6.1,3.27,0.318713061,56174.30422,0,7766174,Employed,Married,0,East,2
1/18/2021,6/1/2023,4/23/2024,29,0.93,6,517,23,0.26,4.28,2.66,0.670159046,107568.539,1,5877708,Employed,Widowed,1,South,2
11/10/2018,5/1/2022,12/29/2022,42,1,141,520,65,3.27,7.34,2.15,0.7,146426.9095,1,2564718,Employed,Divorced,2,East,3
6/15/2021,6/1/2022,,12,0.76,2,762,31,3.03,5.99,2.33,0.523807128,139588.8111,0,8705092,Retired,Single,2,West,2
4/18/2021,3/1/2024,,35,0.45,0,457,37,1.82,5.51,3.19,0.405186255,65762.09746,0,3263429,Employed,Single,4,East,2
4/3/2020,4/1/2023,3/17/2024,36,1,0,557,67,1.64,5.37,3.63,0.7,138071.314,1,9558542,Employed,Married,1,West,2
5/26/2015,4/1/2024,2/9/2025,107,1,117,417,49,1.6,8.64,3.7,0.642851485,173513.4442,1,5102553,Employed,Married,3,East,3
5/4/2018,5/1/2023,,60,0.08,2,383,34,3.14,5.32,3.56,0.211889368,10384.50208,0,8199107,Employed,Married,0,North,2
11/16/2021,6/1/2022,,7,0.52,1,844,31,1.98,6.53,3.19,0.464039226,72796.78373,0,7881289,Employed,Single,3,South,1
2/26/2020,4/1/2023,,38,0.12,139,320,58,0.1,4.65,3.17,0.270152562,25989.12179,0,3332214,Unemployed,Single,3,North,3
12/30/2021,12/1/2024,4/7/2025,36,1,119,327,47,1.52,4.53,2.85,0.7,170415.0042,1,2770403,Self-Employed,Married,0,South,3
2/25/2020,11/1/2023,7/10/2024,45,0.95,111,523,42,2.35,8.4,2.96,0.603616532,195134.2706,1,1737090,Employed,Single,4,East,3
12/30/2015,1/1/2023,,85,0.05,1,460,32,1.13,3.44,3.01,0.15,29044.72215,0,1206487,Employed,Divorced,3,East,2
1/9/2015,12/1/2024,10/16/2025,119,1,5,379,67,1.94,6.4,2.95,0.7,178196.7993,1,4456653,Employed,Single,2,West,2
1/9/2020,11/1/2023,,46,0.06,0,846,55,2.92,3.38,2.79,0.208689298,3880.67602,0,6210307,Employed,Single,0,West,1
12/7/2020,2/1/2024,11/2/2024,38,0.4,0,669,26,2.27,4.19,3.2,0.395752384,44482.63788,1,2572138,Employed,Single,3,East,1
1/18/2015,1/1/2022,,84,0.13,106,667,37,1.04,6.77,3.41,0.414136575,25746.62699,0,8487345,Self-Employed,Widowed,0,East,3
1/1/2016,5/1/2023,,88,0.99,122,629,58,1.4,4.42,2.17,0.7,155643.3983,0,5896799,Employed,Divorced,4,West,3
10/7/2017,11/1/2022,,61,0.37,0,368,60,2,6.33,3.23,0.410278282,38929.74517,0,2732465,Employed,Single,2,West,2
11/22/2018,11/1/2022,9/10/2023,48,0.1,126,451,57,2.99,6.68,2.91,0.252700088,16494.1094,1,6044080,Employed,Married,1,South,3
3/22/2017,12/1/2023,,81,0.28,141,505,36,2.29,6.12,2.97,0.336569563,54986.35203,0,4372455,Unemployed,Single,4,East,3
1/29/2016,4/1/2022,,75,0.04,0,409,38,1.51,7.09,2.71,0.156236538,18207.8679,0,9878023,Employed,Single,0,North,2
1/13/2020,2/1/2022,,25,0.4,66,551,28,2,3.24,2.53,0.407948461,75085.75707,0,3562605,Unemployed,Married,2,West,2
4/8/2019,4/1/2024,11/6/2024,60,0.95,0,891,58,1.38,5.51,2.87,0.633858739,153319.2946,1,8581002,Employed,Married,2,North,2
4/17/2017,9/1/2023,3/17/2024,77,0.54,81,829,36,2.13,0.67,3.44,0.43515907,75859.82681,1,1068148,Unemployed,Married,3,South,2
5/27/2019,7/1/2022,,38,1,90,379,68,2.33,5.13,3.83,0.675731823,144721.9875,0,7091111,Employed,Single,3,East,3
9/21/2021,1/1/2023,11/3/2023,16,1,180,371,65,4.08,4.39,2.41,0.7,131020.972,1,4138145,Employed,Married,3,West,3
5/13/2020,5/1/2023,,36,1,3,807,61,2.28,3.17,2.03,0.7,190695.5008,0,7428540,Employed,Married,3,South,2
1/31/2019,3/1/2023,,50,0.23,118,707,57,3.99,5.2,2.73,0.18313674,39769.00729,0,5989847,Employed,Single,3,North,3
10/10/2015,6/1/2022,,80,0.38,112,785,42,2.93,5.49,3.01,0.39331301,57502.93888,0,1801125,Employed,Single,2,West,3
11/21/2020,11/1/2022,,24,0.9,43,410,54,0.71,1.06,3.22,0.564364206,121424.1584,0,6650352,Employed,Married,2,South,2
5/2/2015,5/1/2024,2/2/2025,108,0.25,81,375,35,2.56,5.24,2.76,0.263903407,101213.158,1,2912584,Employed,Married,4,West,2
9/16/2021,2/1/2023,,17,1,90,406,30,2.67,6.15,2.84,0.7,133533.4394,0,8466511,Unemployed,Single,3,West,3
7/14/2015,11/1/2023,3/22/2024,100,0.65,0,623,41,2.8,5.26,3.05,0.510714001,93923.04149,1,6083801,Retired,Single,1,North,2
5/31/2019,4/1/2022,,35,0.24,10,471,37,1.16,5.21,2.47,0.228112761,49316.73673,0,9168326,Employed,Single,0,West,2
10/10/2016,2/1/2023,,76,1,30,686,56,3.62,3.98,3.3,0.664234815,167004.2593,0,5353127,Unemployed,Divorced,2,North,2
3/24/2017,4/1/2023,6/8/2023,73,1,103,487,51,0.66,4.25,3.09,0.7,174158.6411,1,4757985,Unemployed,Divorced,4,East,3
1/2/2016,6/1/2022,7/9/2022,77,1,55,764,68,0.79,5.04,3.65,0.663481668,191152.1702,1,6606594,Retired,Single,3,South,2
5/5/2019,4/1/2023,,47,1,28,856,32,3.81,2.93,2.38,0.7,165123.1531,0,2490017,Employed,Single,2,East,2
1/22/2016,6/1/2023,,89,1,120,746,42,1.78,5.23,2.39,0.7,133879.384,0,2622572,Employed,Single,3,West,3
4/15/2016,3/1/2022,,71,0.25,145,538,49,0.49,3.64,3,0.254919983,37361.0975,0,3153548,Employed,Married,4,South,3
4/23/2015,10/1/2022,,90,1,104,621,31,2.27,2.4,3.37,0.7,161156.6475,0,1791971,Employed,Married,1,North,3
11/29/2017,6/1/2024,,79,1,70,643,23,2.35,5.49,3.14,0.7,196364.5208,0,1059778,Employed,Married,3,South,2
3/18/2016,5/1/2022,,74,0.77,15,599,39,2.41,5.8,3.06,0.472242871,92543.89043,0,9519792,Retired,Single,0,South,2
7/24/2018,5/1/2022,,46,0.42,125,443,64,1.75,4.25,3.48,0.390322716,92051.5301,0,3966422,Self-Employed,Married,4,West,3
8/14/2017,2/1/2024,7/14/2024,78,0.5,0,408,56,1.68,5.69,3.04,0.391910677,83598.28739,1,9547900,Employed,Single,4,West,2
11/27/2016,7/1/2024,1/14/2025,92,1,119,474,41,1.61,4.2,3.09,0.7,171756.6107,1,4278262,Employed,Widowed,1,West,3
3/28/2021,10/1/2022,,19,0.58,120,439,67,1.31,3.79,3.41,0.429373963,89960.10567,0,6511174,Employed,Married,4,North,3
1/2/2018,3/1/2022,,50,0.11,21,854,32,2.07,3.01,3.19,0.204763178,4651.347397,0,9639483,Employed,Married,2,North,1
7/13/2021,2/1/2022,9/3/2022,7,0.91,0,659,30,2.27,3.52,3.43,0.675749364,156517.4556,1,3959470,Retired,Married,1,North,2
5/31/2016,10/1/2022,2/9/2023,77,1,119,351,23,2.52,4.86,2.91,0.7,168088.6205,1,4503548,Employed,Married,1,West,3
5/22/2019,11/1/2023,,54,1,133,816,57,-0.06,2.59,3.65,0.63998518,174441.1393,0,3710626,Employed,Single,2,East,3
12/12/2015,9/1/2024,,105,0.17,138,663,61,2.61,6.03,2.8,0.226774938,30233.90729,0,5217733,Unemployed,Single,3,East,3
12/10/2021,10/1/2022,,10,1,29,611,67,-0.04,5.83,2.47,0.676252734,143003.5595,0,7208714,Employed,Married,2,East,2
4/9/2019,2/1/2024,8/31/2024,58,1,130,659,32,0.22,5.31,2.56,0.667333538,123824.2601,1,9715633,Employed,Married,3,South,3
3/6/2020,2/1/2024,,47,0.15,40,848,52,3.43,4.52,2.56,0.320772712,43887.46536,0,3615804,Employed,Single,1,East,2
6/13/2015,4/1/2024,10/30/2024,106,0.97,82,863,48,2.18,4.72,3.41,0.7,158977.7896,1,3007878,Employed,Single,3,East,2
3/9/2016,7/1/2023,,88,0.06,41,563,39,0.7,2.89,2.34,0.15,2000,0,9478748,Unemployed,Single,4,North,2
5/1/2020,4/1/2022,,23,0.47,0,452,56,1.83,4.56,2.61,0.454393097,64728.52653,0,2383640,Employed,Single,4,East,2
5/16/2015,7/1/2023,,98,0.36,18,820,25,0.46,4.28,2.79,0.45410781,49664.82376,0,6613201,Retired,Divorced,1,South,1
10/6/2015,4/1/2023,,90,0.07,1,751,55,2.55,4.41,2.54,0.240123263,2000,0,5214279,Employed,Divorced,4,East,1
1/27/2016,12/1/2022,2/9/2023,83,1,100,378,68,1.78,4.85,2.73,0.624031502,138646.3521,1,2960155,Retired,Married,3,South,3
10/24/2016,4/1/2022,,66,1,104,663,52,0.72,3.99,3.33,0.675788296,132323.3929,0,8374592,Employed,Single,1,West,3
3/31/2019,11/1/2024,,68,1,5,889,39,0.66,2.57,3.34,0.7,146750.4198,0,2514101,Employed,Single,4,South,2
11/30/2018,12/1/2024,10/29/2025,73,0.11,134,550,52,1.48,3.89,3.69,0.175116527,6726.050033,1,5113640,Employed,Married,3,East,3
8/8/2021,12/1/2022,6/16/2023,16,0.95,1,573,69,1.16,6.23,3.06,0.694690971,114959.9016,1,1531831,Unemployed,Single,0,East,2
6/6/2015,3/1/2024,2/16/2025,105,1,131,533,55,2.23,3.49,2.48,0.7,195451.8046,1,1550222,Employed,Married,0,North,3
6/23/2018,4/1/2022,6/29/2022,46,1,50,813,59,0.23,7.73,2.61,0.653653476,180050.8146,1,1721384,Employed,Married,3,West,2
9/14/2017,6/1/2023,,69,0.18,0,696,31,1.31,5.83,2.19,0.246023732,16419.61157,0,5991536,Employed,Single,4,East,2
1/11/2018,6/1/2022,5/3/2023,53,0.88,83,807,68,-0.25,5.76,3.3,0.471936633,142448.4279,1,8370683,Employed,Married,3,South,2
6/19/2021,6/1/2024,,36,0.19,0,744,30,1.08,4.53,2.88,0.203280618,41849.3018,0,9622587,Self-Employed,Single,1,West,1
12/14/2019,7/1/2023,,43,0.78,90,372,57,0.92,5.21,2.94,0.566371592,145821.7171,0,8537165,Unemployed,Widowed,4,West,3
5/19/2018,2/1/2024,5/13/2024,69,1,0,835,58,2.9,6.4,2.9,0.637610841,138627.8995,1,6037285,Employed,Single,2,West,2
6/10/2015,10/1/2024,,112,0.06,7,830,49,2.15,2.02,2.93,0.264620565,35842.13568,0,2353324,Employed,Married,1,South,1
12/8/2020,2/1/2022,8/7/2022,14,1,90,655,66,1.77,3.76,2.6,0.628492931,144041.8939,1,7607912,Employed,Single,3,West,3
4/5/2018,11/1/2024,3/29/2025,79,1,103,899,63,0.84,2.3,3.02,0.677997776,128282.7519,1,8133131,Employed,Married,4,South,3
2/8/2016,1/1/2023,11/15/2023,83,0.89,99,382,52,0.87,1.79,2.99,0.646037029,152982.7312,1,2384250,Self-Employed,Single,4,South,3
8/20/2020,9/1/2023,8/17/2024,37,0.97,114,775,48,2.49,3.42,3.54,0.7,176315.1685,1,7501632,Employed,Married,1,East,3
12/27/2021,7/1/2022,,7,0.22,0,832,37,2.32,4.73,2.25,0.199206892,89758.17947,0,6321129,Employed,Single,3,South,2
10/27/2018,8/1/2023,2/20/2024,58,0.56,0,691,38,3.64,3.64,2.67,0.516158188,65005.4947,1,3260791,Employed,Married,1,West,2
12/16/2021,1/1/2023,,13,0,2,352,56,3.55,4.66,3.5,0.150511653,18978.3937,0,4344769,Employed,Married,4,South,2
6/21/2015,11/1/2023,,101,1,2,868,35,1.44,2.13,2.03,0.650924567,146803.9751,0,2490036,Retired,Single,2,North,2
5/25/2021,7/1/2022,8/13/2022,14,0.26,104,389,25,2.86,4.3,3.22,0.316105174,59667.17421,1,8946258,Retired,Married,3,South,3
8/27/2016,12/1/2024,,100,0.15,3,628,32,3.41,5.19,3.04,0.242452985,2000,0,7491878,Unemployed,Widowed,1,North,2
9/19/2017,12/1/2022,3/16/2023,63,1,135,574,43,0.53,4.06,3.35,0.669989156,129744.6045,1,2790008,Employed,Single,4,North,3
8/2/2018,5/1/2023,,57,1,117,608,23,1.81,2.84,2.88,0.7,139482.5035,0,3999610,Self-Employed,Single,3,East,3
9/14/2020,9/1/2022,,24,0.1,148,363,26,1.67,5.54,3.75,0.18573432,21579.28091,0,3851274,Employed,Single,0,East,3
6/4/2015,9/1/2024,5/24/2025,111,1,3,732,34,3.42,5.55,3,0.7,142178.3747,1,7355421,Employed,Married,1,North,2
2/14/2018,1/1/2023,8/24/2023,59,0.25,0,415,32,1.51,4.14,2.58,0.320606534,55681.08688,1,2048966,Retired,Single,3,West,2
4/8/2021,11/1/2024,,43,0.44,5,829,48,1.5,5.26,3.22,0.471300841,91537.89237,0,8082212,Self-Employed,Married,2,South,1
10/12/2020,7/1/2022,,21,0.35,7,651,61,2.31,3.08,2.13,0.280609225,69491.55082,0,2132658,Self-Employed,Single,0,East,2
9/26/2015,5/1/2024,,104,0.11,2,709,54,2.29,6.07,2.95,0.317151669,53875.75279,0,8313834,Self-Employed,Divorced,4,South,1
10/25/2021,12/1/2024,4/15/2025,38,0.62,135,346,52,1.21,5.74,3.44,0.39339561,106316.5326,1,9340960,Employed,Widowed,3,West,3
12/7/2017,12/1/2022,9/2/2023,60,0.85,112,714,61,2.45,5.64,3.02,0.609910745,108162.0658,1,4961352,Employed,Single,2,East,3
7/16/2015,6/1/2024,5/3/2025,107,0.39,116,428,67,1.88,4.66,2.74,0.39391586,90767.53027,1,1095556,Employed,Married,0,East,3
2/18/2021,6/1/2022,9/24/2022,16,0.55,127,331,35,1.11,6.9,3.36,0.466549593,75396.87529,1,3711793,Employed,Single,4,South,3
11/27/2018,11/1/2022,3/20/2023,48,0.69,31,359,54,2.84,3.17,1.97,0.498365024,126708.37,1,5037776,Employed,Single,4,South,2
3/5/2018,3/1/2022,,48,0.66,5,629,36,1.51,6.41,2.02,0.502593887,135474.6843,0,5939003,Employed,Single,1,West,2
5/7/2019,7/1/2022,5/2/2023,38,0.29,90,682,42,2.76,1.97,4.13,0.284849953,57633.76021,1,3963944,Unemployed,Single,0,South,3
2/11/2015,4/1/2022,,86,0.32,13,841,38,1.79,6.72,2.72,0.296531762,23076.82374,0,3131018,Unemployed,Married,2,West,2
10/9/2019,1/1/2023,11/22/2023,39,1,113,335,47,1.48,5.67,3.3,0.7,136635.7567,1,7389308,Employed,Married,2,West,3
9/17/2016,10/1/2024,,97,1,0,492,29,2.8,4.57,2.69,0.7,181454.8893,0,2760511,Self-Employed,Single,0,North,2
10/8/2020,6/1/2023,,32,0.41,37,461,37,2.39,7.49,3.25,0.34085452,63117.54629,0,4791481,Employed,Married,4,East,2
1/11/2018,9/1/2023,,68,0.24,121,317,46,3.66,5.51,4,0.326979994,42591.4707,0,2021469,Self-Employed,Married,3,West,3
7/12/2015,4/1/2024,,105,0.49,58,595,54,1.14,3.49,2.08,0.434864976,93676.48832,0,5475156,Employed,Married,0,East,2
7/1/2018,7/1/2022,,48,0.85,137,455,36,1.46,5.66,3.37,0.658143106,146426.4572,0,6181930,Employed,Married,2,West,3
1/22/2021,5/1/2023,,28,0.07,10,879,47,1.13,5.14,3.17,0.219981442,21075.99625,0,6193278,Unemployed,Married,3,South,1
8/27/2016,12/1/2024,,100,0.68,0,817,55,1.54,5.03,2.82,0.482550249,102826.6326,0,4560920,Employed,Single,4,South,2
8/25/2021,3/1/2023,11/3/2023,19,0.77,138,546,59,3.01,7.5,3.64,0.545490948,114246.6311,1,6083769,Employed,Single,2,North,3
11/4/2017,4/1/2022,6/18/2022,53,0.44,90,410,57,1.07,3.23,2.46,0.42936468,88157.97651,1,4432207,Employed,Married,4,East,3
9/9/2017,5/1/2022,,56,0.55,0,454,26,2.33,4.18,3.25,0.483018513,98571.39062,0,4882149,Retired,Single,0,North,2
6/6/2015,2/1/2023,,92,1,105,497,57,3.01,6.69,2.19,0.69895492,149854,0,3338377,Employed,Married,4,West,3
3/28/2021,2/1/2022,8/6/2022,11,1,27,484,37,2.75,5.69,3.24,0.7,176642.2463,1,9658123,Employed,Divorced,1,East,2
6/1/2019,10/1/2023,,52,0.13,2,789,52,3.1,6.09,2.79,0.285383245,21919.3177,0,6582266,Unemployed,Single,0,West,2
12/23/2021,3/1/2024,6/10/2024,27,1,99,415,69,2.27,4.13,2.74,0.670421431,137966.7565,1,2962889,Retired,Single,3,South,3
2/18/2016,3/1/2022,5/3/2022,73,1,130,512,68,2.76,4.98,2.64,0.7,139820.586,1,7842385,Employed,Married,4,North,3
1/8/2019,7/1/2024,8/20/2024,66,1,126,520,35,2.85,4.69,1.95,0.689890367,135425.1833,1,7913283,Self-Employed,Married,0,East,3
4/23/2020,10/1/2024,,54,0.36,2,882,54,1.83,5.96,3.36,0.33711594,53551.79967,0,9597467,Employed,Single,2,West,1
11/21/2017,3/1/2023,4/1/2023,64,1,123,751,55,1.91,4.94,2.97,0.7,179674.4856,1,2200532,Employed,Married,1,North,3
9/26/2021,8/1/2023,1/16/2024,23,1,23,448,42,0.11,4.34,3.8,0.7,138898.0964,1,6688238,Self-Employed,Single,0,South,2
2/24/2018,9/1/2024,,79,1,0,812,63,1.59,3.76,3.19,0.7,158769.5152,0,2003510,Employed,Single,1,West,2
10/4/2021,5/1/2022,11/20/2022,7,1,111,726,35,3.14,3.49,2.28,0.7,141866.2131,1,9379341,Employed,Single,1,North,3
1/18/2019,10/1/2022,5/13/2023,45,0.74,152,635,51,1.42,6.97,3.67,0.558050192,110793.8192,1,9104789,Retired,Married,2,South,3
5/5/2020,7/1/2022,,26,0.09,2,821,46,1.73,5.64,3.11,0.233597649,2000,0,1726331,Employed,Married,4,North,1
10/7/2016,11/1/2024,,97,1,129,780,24,0.61,5.79,2.42,0.684486662,150589.2354,0,2581420,Self-Employed,Single,3,West,3
2/5/2017,1/1/2024,2/25/2024,83,0.02,105,487,59,3.16,5.5,2.98,0.177208318,4125.892404,1,3986068,Employed,Divorced,2,North,3
4/25/2015,1/1/2024,,105,0.56,0,693,28,4.07,3.71,3.26,0.451492847,99805.75888,0,3436831,Employed,Single,2,East,2
7/19/2021,2/1/2023,,19,0.39,129,765,35,-0.52,6.79,3.5,0.369349798,67965.61827,0,4862163,Unemployed,Widowed,2,South,3
10/17/2015,12/1/2023,,98,0.24,27,639,67,1.13,2.6,3.16,0.311757851,17032.1575,0,7778892,Employed,Married,0,West,2
4/3/2020,7/1/2024,1/7/2025,51,0.79,137,453,30,2.67,4.8,2.56,0.543588966,145183.9649,1,1290998,Self-Employed,Divorced,3,South,3
11/10/2019,6/1/2024,5/7/2025,55,1,121,640,50,3.87,7.49,3.73,0.7,159206.0608,1,2965730,Employed,Married,3,South,3
10/23/2020,11/1/2024,,49,0.63,57,871,35,2.24,7.42,3.03,0.446199131,103467.8703,0,5833177,Employed,Single,3,South,2
8/18/2019,7/1/2022,,35,0.42,0,552,57,4.55,4.11,3.81,0.320290569,67816.35293,0,5339235,Employed,Married,3,South,2
3/18/2018,8/1/2024,,77,1,0,661,23,4,5.82,3.31,0.7,144644.8511,0,3414165,Unemployed,Divorced,3,East,2
9/13/2016,7/1/2022,,70,0.25,1,744,54,2.43,4.14,2.48,0.327083135,46856.04679,0,9693670,Employed,Single,4,West,1
12/11/2021,12/1/2023,,24,0.3,153,354,67,0.71,6.65,2.8,0.346205991,59511.76872,0,9982339,Self-Employed,Married,0,North,3
7/4/2021,3/1/2023,,20,0.5,15,899,68,4.13,3.28,2.34,0.456417275,45062.08617,0,5875217,Employed,Single,1,West,2
2/17/2021,10/1/2024,,44,0.17,130,373,40,1.21,4.63,3,0.242887661,19724.78325,0,2340683,Retired,Single,1,West,3
9/20/2020,9/1/2022,5/31/2023,24,1,25,332,32,2.82,7.93,2.98,0.655137281,149901.0606,1,3648790,Employed,Married,2,South,2
10/10/2021,5/1/2022,11/12/2022,7,0.69,114,369,56,2.08,4.9,2.84,0.533290228,113623.4121,1,1179001,Employed,Married,2,South,3
9/15/2016,2/1/2023,,77,1,105,519,63,3.23,5.54,2.33,0.666141914,178866.2201,0,7357718,Employed,Married,2,South,3
12/26/2020,3/1/2024,7/7/2024,39,1,81,764,67,3.57,2.85,2.03,0.7,139565.1837,1,2286643,Employed,Married,4,West,2
11/8/2015,8/1/2023,,93,0.24,11,852,61,1.79,6.18,2.59,0.274647131,31040.76306,0,2898739,Employed,Single,4,West,2
3/1/2017,6/1/2023,9/21/2023,75,1,110,638,52,0.82,5.27,2.75,0.65872514,144749.3178,1,9351245,Self-Employed,Single,2,West,3
1/14/2017,12/1/2023,,83,1,118,569,27,0.7,4.98,2.87,0.683930708,138969.4482,0,5511732,Unemployed,Married,0,North,3
4/18/2016,7/1/2022,5/17/2023,75,1,44,865,58,2.04,3.56,2.94,0.7,148056.2701,1,2557009,Retired,Widowed,1,North,2
9/14/2020,7/1/2024,,46,0.73,116,348,68,2.91,6.61,3.04,0.523313772,129916.0444,0,8809006,Self-Employed,Divorced,2,East,3
10/23/2020,6/1/2024,1/28/2025,44,0.79,110,392,53,1.95,5.88,2.6,0.54338898,102423.2901,1,4324024,Employed,Single,2,North,3
8/20/2018,8/1/2023,,60,0.37,1,649,36,0.48,4.04,3.16,0.365684361,69056.2879,0,5642681,Employed,Single,0,West,2
6/20/2016,1/1/2023,,79,1,5,743,69,1.57,4.46,2.47,0.7,120961.9554,0,5899856,Employed,Married,2,East,2
10/3/2015,12/1/2023,,98,0.28,115,430,51,0.27,2.99,2.6,0.278652841,35773.24007,0,5385010,Self-Employed,Single,1,West,3
8/24/2020,6/1/2022,2/19/2023,22,1,152,374,46,1.35,3.87,2.62,0.676448085,148410.214,1,6301572,Employed,Married,1,West,3
2/15/2019,9/1/2024,,67,0.03,110,423,21,0.3,3.19,3.5,0.178102497,42997.19346,0,1953122,Employed,Married,2,West,3
1/30/2017,9/1/2024,,92,0.47,0,394,65,1.75,3.57,2.61,0.336095783,70003.9539,0,3744686,Employed,Married,3,North,2
5/20/2019,4/1/2023,,47,0.05,53,556,50,1.44,3.87,2.34,0.15,2000,0,2449991,Unemployed,Single,3,West,2
5/4/2020,2/1/2024,,45,0.12,114,372,60,2.19,7.97,3.39,0.180077789,2000,0,8356061,Employed,Single,4,North,3
5/10/2016,7/1/2024,9/26/2024,98,0.28,18,398,38,2.24,5.77,2.6,0.293327642,47680.59173,1,8402324,Employed,Single,2,East,2
4/22/2020,7/1/2023,5/20/2024,39,0.86,146,495,66,1,6.46,2.64,0.638545378,146275.4171,1,9343199,Employed,Widowed,1,West,3
9/21/2021,8/1/2022,9/16/2022,11,0.27,137,404,34,1.18,5.56,2.28,0.372267811,53009.11715,1,1767442,Employed,Married,4,South,3
12/5/2020,2/1/2023,5/23/2023,26,1,114,370,52,0.42,4.76,4.19,0.7,158351.4021,1,9877580,Unemployed,Widowed,4,North,3
4/2/2020,10/1/2023,1/2/2024,42,0.68,116,566,40,0.48,4.36,3.69,0.516003074,130245.192,1,4080761,Self-Employed,Divorced,0,North,3
12/19/2017,7/1/2024,,79,0.58,143,778,63,2.47,4.08,3.24,0.46804919,81208.17559,0,7254887,Unemployed,Married,1,North,3
6/23/2018,9/1/2022,,51,0.41,64,609,39,2.58,3.76,3.46,0.325373532,84398.21112,0,6853584,Employed,Married,0,East,2
4/13/2021,7/1/2024,,39,0.15,105,325,58,2.15,8.34,3.16,0.231574343,2000,0,3585917,Unemployed,Single,3,East,3
4/7/2017,8/1/2023,,76,0.35,90,415,55,3.09,3.92,3.25,0.328067068,39401.04334,0,2423286,Unemployed,Divorced,3,North,3
1/22/2017,1/1/2024,,84,0.03,14,776,60,3.13,6.92,2.14,0.182635928,2000,0,9676924,Self-Employed,Married,2,South,1
11/20/2016,2/1/2023,,75,1,0,632,54,4.67,4.95,3.17,0.658638453,149503.094,0,9791690,Employed,Married,1,East,2
11/15/2017,2/1/2023,,63,0.13,0,578,42,1.45,5.31,3.75,0.247467326,23574.77565,0,7374201,Employed,Married,0,East,1
7/4/2021,11/1/2024,7/6/2025,40,1,135,509,65,0.79,3.02,2.14,0.7,157282.0298,1,4747389,Employed,Married,2,West,3
3/31/2021,7/1/2024,1/29/2025,40,0.99,0,440,23,3.53,5.5,3.31,0.689061993,154737.6671,1,1920759,Employed,Married,1,West,2
11/19/2017,10/1/2023,3/6/2024,71,0.76,0,647,43,1.47,1.07,2.95,0.588085586,100448.9334,1,3211738,Unemployed,Married,4,West,2
6/12/2020,11/1/2024,6/13/2025,53,1,93,670,46,3.46,6.26,2.88,0.7,151195.1831,1,6455770,Self-Employed,Divorced,4,East,3
5/5/2021,9/1/2024,,40,0.83,7,717,44,1.84,6.09,3.45,0.586438976,99551.06663,0,8873491,Self-Employed,Married,4,North,2
9/17/2015,6/1/2023,,93,1,0,550,42,2.75,3.6,3.04,0.7,182264.5795,0,3663046,Employed,Single,4,East,2
7/22/2019,6/1/2022,,35,1,122,814,35,1.78,4.53,2.55,0.7,148927.4785,0,5711075,Unemployed,Married,2,South,3
7/19/2021,7/1/2022,11/20/2022,12,0.45,109,624,23,2.44,4.45,2.1,0.402383805,62722.27762,1,8413718,Self-Employed,Single,2,North,3
10/1/2017,9/1/2022,,59,0.96,38,874,43,1.99,5.21,2.79,0.639349511,180778.8066,0,8970564,Self-Employed,Married,3,West,2
12/12/2017,5/1/2023,,65,0.81,0,848,66,0.36,6.32,3.5,0.596725509,101655.0693,0,3673705,Employed,Single,1,North,2
6/22/2015,6/1/2023,,96,0.36,0,699,31,2.38,2.66,3,0.372899915,36488.25772,0,4090930,Employed,Single,0,North,2
4/25/2019,5/1/2022,9/16/2022,37,0.94,115,481,38,1.39,6.46,3.45,0.7,124075.5935,1,2180887,Unemployed,Single,0,South,3
4/22/2021,1/1/2024,2/7/2024,33,0.38,99,685,44,3.22,8.09,3.37,0.406963541,60642.57237,1,6923098,Unemployed,Divorced,3,West,3
6/29/2020,4/1/2022,12/27/2022,22,0.67,0,655,54,-0.99,4.3,3.39,0.626159123,114132.6326,1,6384935,Employed,Single,1,North,2
7/10/2021,4/1/2022,,9,0,0,734,58,3.02,4.6,3.54,0.15,19793.50936,0,7051865,Unemployed,Single,0,North,1
2/20/2019,9/1/2023,,55,0.66,92,846,66,3.85,6.81,2.96,0.556616032,155439.9063,0,6995802,Unemployed,Divorced,1,North,3
7/2/2017,8/1/2023,6/21/2024,73,1,138,460,52,2.51,2.94,3.07,0.7,110011.3509,1,5301754,Unemployed,Single,3,West,3
3/25/2016,6/1/2022,,75,0.28,49,876,40,3.02,3.09,2.74,0.413490147,59174.71178,0,1691757,Employed,Single,3,North,2
9/6/2015,7/1/2024,,106,0.19,1,481,67,1.54,4.62,2.54,0.214085086,22357.38855,0,8110953,Employed,Single,2,South,2
4/15/2021,4/1/2023,,24,0.22,2,841,35,0.84,4.48,2.37,0.229013908,26271.69702,0,6917054,Self-Employed,Married,0,East,1
10/12/2019,5/1/2022,,31,0.3,0,418,57,3.41,4.47,2.6,0.285030368,37604.55743,0,3318620,Unemployed,Married,4,East,2
